Player,Team,team_name,Elig_Pos,szn_GP_all,szn_TOI/GP_all,szn_G,szn_A,szn_SOG,szn_HIT,szn_BLK,szn_PIM,szn_FOW,l7_GP_all,l7_TOI/GP_all,l7_G,l7_A,l7_SOG,l7_HIT,l7_BLK,l7_PIM,l7_FOW,szn_GP_pp,szn_TOI/GP_pp,szn_PPP,l7_GP_pp,l7_TOI/GP_pp,l7_PPP,pos_group,T_szn_G,T_szn_A,T_szn_PPP,T_szn_SOG,T_szn_FOW,T_szn_HIT,T_szn_BLK,T_szn_PIM,T_l7_G,T_l7_A,T_l7_PPP,T_l7_SOG,T_l7_FOW,T_l7_HIT,T_l7_BLK,T_l7_PIM,Offensive_Index_szn,Banger_Index_szn,Composite_Index_szn,Offensive_Index_l7,Banger_Index_l7,Composite_Index_l7
Cole Sillinger,CBJ,,,66,0:16:54,0.59,1.18,6.93,3.92,1.93,1.88,16.12,7.0,0:15:49,1.08,0.54,3.79,4.33,1.62,0.0,16.79,66.0,0:01:23,1.97,,,,F,47,70,14,65,86,41,45,61,68,36,50,20,85,56,48,19,56.4,49.0,54.17999999999999,51.8,41.0,48.56
Oskar Olausson,COL,,,2,0:06:48,0.0,0.0,13.22,4.41,8.81,0.0,0.0,,,,,,,,,,,,,,,,F,6,4,50,96,13,47,99,7,50,50,50,50,50,50,50,50,33.8,51.0,38.96,50.0,50.0,50.0
Mackie Samoskevich,FLA,,,72,0:13:19,0.94,1.0,8.07,8.38,2.0,0.75,0.0,6.0,0:16:14,0.62,0.62,8.62,7.39,0.62,1.23,0.0,72.0,0:01:39,5.54,6.0,0:02:33,0.0,F,72,61,73,76,13,75,48,29,47,40,9,73,15,75,18,56,59.0,50.66666666666666,56.5,36.8,49.66666666666666,40.66
Ryan Ufko,NSH,,,1,0:15:37,0.0,0.0,0.0,3.84,0.0,0.0,0.0,1.0,0:15:37,0.0,0.0,0.0,3.84,0.0,0.0,0.0,,,,,,,D,16,4,50,1,48,61,1,6,28,13,50,1,47,66,1,17,23.8,22.666666666666668,23.46,27.8,28.0,27.86
Matthew Knies,TOR,Boats and Ahos,LW,78,0:18:30,1.2,1.2,6.32,7.52,1.7,1.79,0.0,7.0,0:18:06,1.42,1.89,9.0,3.79,1.42,1.89,0.0,78.0,0:02:24,4.8,7.0,0:02:34,3.32,F,84,71,64,57,13,70,38,59,79,81,53,76,15,51,42,69,57.8,55.66666666666666,57.16,60.8,54.0,58.75999999999999
Samuel Helenius,L.A,,,50,0:08:39,0.55,0.42,4.02,20.8,2.22,3.47,17.89,7.0,0:08:58,1.91,0.0,4.77,18.13,0.0,3.82,19.08,,,,,,,F,44,23,50,23,88,96,55,85,88,12,50,33,87,95,4,88,45.6,78.66666666666667,55.52,54.0,62.333333333333336,56.5
Brandt Clarke,L.A,Sask Squatches,D,78,0:16:16,0.24,1.32,6.19,1.04,5.72,2.17,0.0,7.0,0:17:58,0.0,0.95,5.25,2.38,3.82,2.86,0.0,78.0,0:01:46,3.9,7.0,0:01:27,5.91,D,61,91,51,88,48,11,77,71,28,69,72,75,47,45,52,84,67.8,53.0,63.35999999999999,58.2,60.333333333333336,58.84
Logan Mailloux,MTL,,,7,0:16:12,1.06,1.06,5.29,4.76,4.23,3.17,0.0,,,,,,,,,,,,,,,,D,99,81,50,79,48,72,50,86,50,50,50,50,50,50,50,50,71.4,69.33333333333333,70.78,50.0,50.0,50.0
Zack Bolduc,STL,,,72,0:12:48,1.24,1.11,7.81,7.03,2.34,2.41,0.33,7.0,0:14:32,1.77,1.18,9.43,6.49,2.36,2.36,0.0,72.0,0:01:18,7.67,7.0,0:02:22,14.43,F,85,67,89,74,18,67,58,72,86,63,90,79,15,71,65,75,66.6,65.66666666666667,66.32,66.6,70.33333333333333,67.71999999999998
Wyatt Johnston,DAL,Autodraft Anomalies,C;RW,82,0:18:55,1.28,1.47,7.81,1.74,1.82,0.54,17.98,7.0,0:18:28,0.93,0.46,5.57,1.39,2.78,0.0,19.03,82.0,0:03:02,6.02,7.0,0:03:47,4.52,F,86,82,78,74,88,16,42,22,62,32,63,43,87,21,72,19,81.6,26.666666666666668,65.11999999999999,57.4,37.333333333333336,51.38
Zachary L'Heureux,NSH,,,62,0:12:02,0.4,0.8,6.27,15.91,2.01,4.26,0.0,7.0,0:13:46,0.0,0.62,4.36,15.57,1.87,2.49,0.0,,,,,,,F,32,48,50,57,13,93,48,90,13,40,50,27,15,93,54,77,40.0,77.0,51.1,29.0,74.66666666666667,42.7
James Malatesta,CBJ,,,2,0:10:34,0.0,0.0,0.0,17.03,2.84,0.0,2.84,,,,,,,,,,,,,,,,F,6,4,50,1,47,94,71,7,50,50,50,50,50,50,50,50,21.6,57.333333333333336,32.32,50.0,50.0,50.0
Mason McTavish,ANA,robert's Fabulous Team,C,76,0:16:52,1.03,1.4,8.42,3.23,1.45,1.78,22.78,7.0,0:17:31,0.98,0.98,7.82,1.47,0.98,0.98,27.87,76.0,0:02:32,3.73,7.0,0:02:05,0.0,F,76,79,46,79,91,34,29,59,64,56,9,67,92,22,29,50,74.2,40.66666666666666,64.14,57.6,33.666666666666664,50.42
Brennan Othmann,NYR,,,22,0:09:58,0.0,0.55,5.47,11.76,1.91,0.55,0.0,5.0,0:11:22,0.0,0.0,3.16,10.54,1.05,0.0,0.0,,,,,,,F,6,31,50,45,13,86,45,22,13,12,50,13,15,86,31,19,29.0,51.0,35.599999999999994,20.6,45.333333333333336,28.02
Joshua Roy,MTL,,,12,0:11:01,0.91,0.0,6.35,2.72,3.63,0.91,0.45,,,,,,,,,,,,,,,,F,70,4,50,58,20,28,84,34,50,50,50,50,50,50,50,50,40.4,48.66666666666666,42.88,50.0,50.0,50.0
Ryan Winterton,SEA,,,12,0:10:49,0.0,0.46,6.92,9.23,2.77,0.92,0.46,4.0,0:11:46,0.0,0.0,8.92,8.92,2.55,2.55,1.27,,,,,,,F,6,25,50,65,20,78,69,35,13,12,50,75,33,81,69,78,33.2,60.66666666666666,41.44,36.6,76.0,48.42
Ville Koivunen,PIT,,,8,0:18:06,0.0,2.9,6.21,0.41,3.31,1.66,0.41,7.0,0:18:12,0.0,3.3,6.12,0.47,3.77,1.88,0.47,8.0,0:02:40,8.43,7.0,0:02:49,9.08,F,6,98,92,56,19,3,80,56,13,95,82,50,22,8,84,69,54.2,46.333333333333336,51.84,52.4,53.66666666666666,52.78
Simon Edvinsson,DET,,,78,0:21:07,0.25,0.87,3.13,3.13,5.24,2.44,0.0,7.0,0:22:57,0.0,0.75,4.85,3.36,4.85,2.99,0.0,,,,7.0,0:01:49,0.0,D,63,70,50,37,48,50,70,76,28,60,8,71,47,60,67,85,53.6,65.33333333333333,57.11999999999999,42.8,70.66666666666667,51.16
Fabian Lysell,BOS,,,12,0:13:26,0.37,0.74,7.81,1.86,0.74,2.23,0.0,7.0,0:13:52,0.62,1.23,7.41,0.62,1.23,2.47,0.0,,,,,,,F,29,44,50,74,13,17,8,68,47,65,50,63,15,10,37,77,42.0,31.0,38.7,48.0,41.333333333333336,45.99999999999999
Isak Rosen,BUF,,,8,0:09:38,0.0,0.78,6.22,2.33,1.56,0.0,0.0,2.0,0:07:31,0.0,0.0,7.97,0.0,0.0,0.0,0.0,,,,,,,F,6,47,50,56,13,23,33,7,13,12,50,68,15,3,4,19,34.4,21.0,30.38,31.6,8.666666666666666,24.72
Fedor Svechkov,NSH,,,52,0:12:53,0.72,0.81,5.73,2.87,2.15,1.25,11.01,7.0,0:14:01,0.61,0.61,2.44,1.83,2.44,2.44,17.1,52.0,0:01:03,5.47,,,,F,57,49,72,49,79,29,52,45,46,40,50,6,85,27,67,76,61.2,42.0,55.44,45.4,56.66666666666666,48.78
Oliver Kapanen,MTL,,,18,0:10:53,0.0,0.61,4.9,0.31,2.45,0.61,7.35,6.0,0:09:24,0.0,0.0,3.19,0.0,2.13,0.0,1.06,18.0,0:01:11,2.78,,,,F,6,36,28,36,70,3,61,24,13,12,50,13,30,3,60,19,35.2,29.33333333333333,33.44,23.6,27.33333333333333,24.72
Justin Robidas,CAR,,,2,0:11:08,2.69,2.69,8.08,5.39,0.0,0.0,21.54,1.0,0:14:03,4.27,0.0,8.54,8.54,0.0,0.0,17.08,,,,,,,F,99,98,50,76,91,56,1,7,99,12,50,73,85,80,4,19,82.8,21.33333333333333,64.36,63.8,34.333333333333336,54.96
Nikita Chibrikov,WPG,,,4,0:11:24,2.63,1.32,7.89,11.84,5.26,0.0,0.0,,,,,,,,,,,,,,,,F,99,76,50,75,13,86,96,7,50,50,50,50,50,50,50,50,62.6,63.0,62.72,50.0,50.0,50.0
Olen Zellweger,ANA,,,62,0:18:57,0.36,0.66,6.64,1.89,3.68,1.02,0.0,5.0,0:17:26,0.0,0.69,9.63,2.06,2.06,0.0,0.0,62.0,0:02:24,2.01,,,,D,79,54,16,91,48,27,37,38,28,56,50,95,47,39,20,17,57.6,34.0,50.52,55.2,25.33333333333333,46.24
Ethan Del Mastro,CHI,,,24,0:18:18,0.27,0.55,2.59,5.46,2.87,0.82,0.0,1.0,0:20:37,0.0,0.0,2.91,2.91,5.82,0.0,0.0,,,,,,,D,66,44,50,24,48,78,19,31,28,13,50,42,47,53,77,17,46.4,42.66666666666666,45.28,36.0,49.0,39.9
Jackson Blake,CAR,,,80,0:13:50,0.92,0.92,7.75,1.03,1.63,1.63,0.81,5.0,0:15:49,1.52,0.76,6.07,0.0,0.76,0.0,0.0,80.0,0:02:06,2.5,5.0,0:02:11,0.0,F,71,56,23,74,25,8,35,55,81,47,9,49,15,3,22,19,49.8,32.666666666666664,44.65999999999999,40.2,14.666666666666666,32.54
Ryker Evans,SEA,,,73,0:19:28,0.21,0.84,2.49,5.19,4.47,1.27,0.0,6.0,0:19:53,0.0,0.0,0.0,2.51,7.54,3.02,0.0,,,,,,,D,55,68,50,22,48,76,55,47,28,13,50,1,47,47,88,85,48.6,59.333333333333336,51.81999999999999,27.8,73.33333333333333,41.46
Zack Ostapchuk,"OTT, S.J",,,56,0:09:25,0.11,0.34,2.96,12.51,2.39,5.12,15.58,,,,,,,,,,,,,,,,F,11,18,50,9,86,88,60,94,50,50,50,50,50,50,50,50,34.8,80.66666666666667,48.56,50.0,50.0,50.0
Ville Ottavainen,SEA,,,1,0:14:24,0.0,4.17,4.17,12.5,4.17,0.0,0.0,1.0,0:14:24,0.0,4.17,4.17,12.5,4.17,0.0,0.0,,,,,,,D,16,99,50,61,48,98,49,6,28,99,50,62,47,97,58,17,54.8,51.0,53.65999999999999,57.2,57.333333333333336,57.24
Tyson Kozak,BUF,,,21,0:10:29,0.82,0.54,3.0,7.08,6.26,0.54,18.25,,,,,,,,,,,,,,,,F,64,31,50,10,88,68,98,22,50,50,50,50,50,50,50,50,48.6,62.66666666666666,52.81999999999999,50.0,50.0,50.0
Emil Lilleberg,T.B,,,76,0:15:16,0.05,0.93,2.38,5.89,3.15,5.42,0.0,7.0,0:14:55,0.57,0.0,1.72,5.17,2.87,4.6,0.0,,,,,,,D,24,74,50,20,48,82,25,97,89,13,50,18,47,78,35,94,43.2,68.0,50.64,43.4,69.0,51.08
Arber Xhekaj,MTL,,,70,0:14:37,0.06,0.29,4.04,10.55,3.69,6.92,0.0,,,,,,,,,,,,,,,,D,26,20,50,58,48,96,37,98,50,50,50,50,50,50,50,50,40.4,77.0,51.38,50.0,50.0,50.0
Frederic Brunet,BOS,,,1,0:14:22,0.0,0.0,8.34,4.17,20.86,0.0,0.0,1.0,0:14:22,0.0,0.0,8.34,4.17,20.86,0.0,0.0,,,,,,,D,16,4,50,97,48,65,99,6,28,13,50,92,47,69,99,17,43.0,56.66666666666666,47.1,46.0,61.66666666666666,50.7
Arshdeep Bains,VAN,,,13,0:10:30,0.44,0.0,3.52,7.47,3.08,0.0,1.32,,,,,,,,,,,,,,,,F,35,4,50,16,32,70,76,7,50,50,50,50,50,50,50,50,27.4,51.0,34.48,50.0,50.0,50.0
Marc McLaughlin,"BOS, N.J",,,14,0:09:12,0.93,0.47,6.05,13.04,2.79,0.0,6.52,,,,,,,,,,,,,,,,F,71,26,50,54,67,89,70,7,50,50,50,50,50,50,50,50,53.6,55.333333333333336,54.12,50.0,50.0,50.0
Declan Carlile,T.B,,,3,0:13:00,1.54,0.0,4.61,1.54,3.08,0.0,0.0,,,,,,,,,,,,,,,,D,99,4,50,69,48,20,23,6,50,50,50,50,50,50,50,50,54.0,16.333333333333332,42.7,50.0,50.0,50.0
Taylor Ward,L.A,,,1,0:14:52,4.04,0.0,16.14,12.11,0.0,0.0,4.04,1.0,0:14:52,4.04,0.0,16.14,12.11,0.0,0.0,4.04,,,,,,,F,99,4,50,98,55,87,1,7,99,12,50,96,55,89,4,19,61.2,31.666666666666668,52.34,62.4,37.333333333333336,54.88
Owen Beck,MTL,,,12,0:09:58,0.0,0.5,5.01,11.52,4.01,0.0,10.52,,,,,,,,,,,,,,,,F,6,28,50,38,78,85,88,7,50,50,50,50,50,50,50,50,40.0,60.0,46.0,50.0,50.0,50.0
Lian Bichsel,DAL,Boats and Ahos,D,38,0:14:53,0.42,0.53,4.14,16.44,2.44,4.35,0.0,6.0,0:15:33,0.64,0.64,5.14,14.78,2.57,2.57,0.0,,,,,,,D,86,42,50,61,48,99,11,93,92,53,50,74,47,98,30,81,57.4,67.66666666666667,60.48,63.2,69.66666666666667,65.14
Seamus Casey,N.J,,,14,0:12:38,1.36,1.36,4.07,3.39,2.37,0.0,0.0,4.0,0:14:23,0.0,3.13,3.13,3.13,0.0,0.0,0.0,14.0,0:01:06,11.59,,,,D,99,92,97,59,48,54,10,6,28,99,50,46,47,57,1,17,79.0,23.33333333333333,62.3,54.0,25.0,45.3
Logan Cooley,UTA,Dan's Dazzling Team,C,75,0:17:51,1.12,1.79,7.08,2.82,1.43,2.06,15.23,7.0,0:17:18,1.49,2.97,7.43,2.97,1.98,1.98,16.35,75.0,0:02:19,6.86,,,,F,81,90,84,67,85,29,28,65,80,93,50,64,85,42,57,70,81.4,40.66666666666666,69.17999999999999,74.4,56.333333333333336,68.97999999999999
Luca Del Bel Belluz,CBJ,,,15,0:13:45,0.58,1.75,5.24,1.16,3.49,0.0,18.9,,,,,,,,,,,,,,,,F,46,89,50,42,89,9,82,7,50,50,50,50,50,50,50,50,63.2,32.666666666666664,54.04,50.0,50.0,50.0
Cutter Gauthier,ANA,Boats and Ahos,LW,82,0:14:09,1.03,1.24,9.82,3.51,2.64,1.03,1.09,7.0,0:15:24,2.78,0.56,12.8,2.23,3.34,2.23,0.56,82.0,0:01:33,2.83,,,,F,76,73,29,87,29,37,66,38,96,37,50,92,24,32,80,74,58.8,47.0,55.26,59.8,62.0,60.46
Conor Geekie,T.B,,,52,0:12:19,0.75,0.56,5.62,9.08,2.34,1.5,6.83,3.0,0:15:16,2.62,0.0,7.85,14.4,3.93,2.62,2.62,,,,,,,F,60,32,50,48,69,78,58,52,95,12,50,67,46,92,86,78,51.8,62.66666666666666,55.06,54.0,85.33333333333333,63.39999999999999
Isaiah George,NYI,,,33,0:15:38,0.12,0.46,3.02,1.63,3.95,0.7,0.0,,,,,,,,,,,,,,,,D,37,35,50,35,48,22,44,27,50,50,50,50,50,50,50,50,41.0,31.0,38.0,50.0,50.0,50.0
Ryan Greene,CHI,,,2,0:13:12,0.0,0.0,2.27,0.0,6.82,0.0,13.64,2.0,0:13:12,0.0,0.0,2.27,0.0,6.82,0.0,13.64,,,,,,,F,6,4,50,4,84,1,99,7,13,12,50,5,82,3,97,19,29.6,35.666666666666664,31.42,32.4,39.66666666666666,34.58
Lane Hutson,MTL,robert's Fabulous Team,D,82,0:22:43,0.19,1.93,2.93,1.29,3.96,1.09,0.0,7.0,0:23:22,0.37,1.1,2.2,0.37,2.93,0.0,0.0,82.0,0:02:48,6.76,7.0,0:02:59,2.87,D,51,98,83,33,48,15,44,41,75,75,50,28,47,8,36,17,62.6,33.333333333333336,53.82,55.0,20.33333333333333,44.6
David Jiricek,"CBJ, MIN",,,12,0:12:07,0.41,0.83,3.71,4.95,2.89,2.48,0.0,,,,,,,,,,,,,,,,D,85,67,50,51,48,74,19,77,50,50,50,50,50,50,50,50,60.2,56.66666666666666,59.14,50.0,50.0,50.0
Devin Kaplan,PHI,,,1,0:12:12,0.0,0.0,0.0,4.92,0.0,0.0,0.0,1.0,0:12:12,0.0,0.0,0.0,4.92,0.0,0.0,0.0,,,,,,,F,6,4,50,1,13,51,1,7,13,12,50,1,15,61,4,19,14.8,19.666666666666668,16.259999999999998,18.2,28.0,21.14
Marco Kasper,DET,,,77,0:15:27,0.96,0.91,7.31,7.87,2.42,1.71,14.17,7.0,0:16:55,1.52,1.52,11.65,6.58,1.01,1.01,21.78,77.0,0:01:07,2.76,7.0,0:01:39,0.0,F,73,55,28,69,84,72,60,57,81,73,9,88,89,71,30,51,61.8,63.0,62.16,68.0,50.66666666666666,62.8
Joakim Kemell,NSH,,,2,0:10:20,0.0,0.0,23.21,11.6,2.9,0.0,0.0,,,,,,,,,,,,,,,,F,6,4,50,99,13,86,72,7,50,50,50,50,50,50,50,50,34.4,55.0,40.58,50.0,50.0,50.0
Kevin Korchinski,CHI,,,16,0:17:05,0.22,0.22,3.07,0.44,3.07,1.76,0.0,5.0,0:16:54,0.71,0.71,2.13,0.0,2.84,2.84,0.0,,,,,,,D,57,15,50,36,48,4,23,61,94,57,50,26,47,3,35,84,41.2,29.33333333333333,37.64,54.8,40.66666666666666,50.55999999999999
Kirill Kudryavtsev,VAN,,,2,0:14:07,0.0,0.0,4.25,0.0,10.61,0.0,0.0,2.0,0:14:07,0.0,0.0,4.25,0.0,10.61,0.0,0.0,,,,,,,D,16,4,50,63,48,1,99,6,28,13,50,63,47,3,96,17,36.2,35.333333333333336,35.94,40.2,38.66666666666666,39.74
Jiri Kulich,BUF,,,62,0:14:47,0.98,0.59,8.77,2.62,2.36,1.18,16.62,7.0,0:16:19,0.53,1.05,7.88,1.05,1.58,0.0,21.0,62.0,0:01:24,0.0,,,,F,74,34,1,82,87,26,59,43,42,59,50,68,88,16,47,19,55.6,42.66666666666666,51.72,61.4,27.33333333333333,51.17999999999999
Brad Lambert,WPG,,,5,0:11:36,0.0,1.03,1.03,5.17,4.14,2.07,5.17,,,,,,,,,,,,,,,,F,6,62,50,1,62,54,90,65,50,50,50,50,50,50,50,50,36.2,69.66666666666667,46.24,50.0,50.0,50.0
Maveric Lamoureux,UTA,,,15,0:16:07,0.25,0.5,4.22,4.47,2.73,10.42,0.0,,,,,,,,,,,,,,,,D,63,39,50,62,48,69,16,99,50,50,50,50,50,50,50,50,52.4,61.333333333333336,55.08,50.0,50.0,50.0
Jonathan Lekkerimäki,VAN,,,24,0:12:30,0.6,0.6,6.0,3.2,1.2,0.4,0.0,1.0,0:12:34,0.0,4.77,0.0,4.77,0.0,0.0,0.0,24.0,0:01:54,2.63,,,,F,48,35,25,53,13,33,21,18,13,98,50,1,15,59,4,19,34.8,24.0,31.559999999999995,35.4,27.33333333333333,32.98
Cam Lund,S.J,,,11,0:11:30,0.95,0.47,5.69,3.32,0.95,1.9,0.95,6.0,0:10:38,0.0,0.94,2.82,5.64,0.94,0.0,0.94,,,,,,,F,72,26,50,49,27,35,13,62,13,54,50,9,29,66,28,19,44.8,36.66666666666666,42.35999999999999,31.0,37.66666666666666,33.0
Tristan Luneau,ANA,,,6,0:16:33,0.0,0.0,3.62,3.02,5.44,1.21,0.0,,,,,,,,,,,,,,,,D,16,4,50,49,48,48,73,45,50,50,50,50,50,50,50,50,33.4,55.333333333333336,39.98,50.0,50.0,50.0
Denton Mateychuk,CBJ,,,45,0:18:02,0.3,0.67,3.25,1.92,4.66,1.48,0.0,7.0,0:18:36,0.0,0.92,3.69,3.22,3.69,1.84,0.0,,,,,,,D,71,55,50,40,48,27,59,54,28,68,50,55,47,58,50,71,52.8,46.66666666666666,50.96,49.6,59.66666666666666,52.62
Rutger McGroarty,PIT,,,8,0:14:36,0.51,1.03,5.65,6.16,2.57,0.0,0.0,4.0,0:16:16,0.92,1.84,5.53,3.69,3.69,0.0,0.0,,,,,,,F,41,62,50,48,13,62,64,7,62,80,50,42,15,50,83,19,42.8,44.333333333333336,43.26,49.8,50.66666666666666,50.05999999999999
Fraser Minten,"BOS, TOR",,,21,0:13:01,0.66,0.44,5.27,10.53,2.19,0.44,16.89,,,,,,,,,,,,,,,,F,53,24,50,42,87,83,54,19,50,50,50,50,50,50,50,50,51.2,52.0,51.44,50.0,50.0,50.0
Pavel Mintyukov,ANA,,,68,0:17:35,0.25,0.7,3.46,4.06,4.61,1.0,0.0,6.0,0:18:26,0.0,0.54,1.63,2.17,5.96,1.08,0.0,,,,,,,D,63,57,50,45,48,64,58,38,28,47,50,17,47,41,78,54,52.6,53.333333333333336,52.82,37.8,57.66666666666666,43.75999999999999
Ivan Miroshnichenko,WSH,,,18,0:09:20,0.36,1.07,5.0,9.99,2.85,0.0,0.0,,,,,,,,,,,,,,,,F,28,65,50,38,13,81,71,7,50,50,50,50,50,50,50,50,38.8,53.0,43.06,50.0,50.0,50.0
Frank Nazar,CHI,Hughes your daddy,C,53,0:15:52,0.86,1.0,6.49,2.14,2.5,1.71,12.13,7.0,0:17:17,2.48,1.49,8.43,2.98,3.97,0.99,14.88,53.0,0:01:20,3.39,7.0,0:01:52,13.65,F,67,61,40,60,81,20,63,57,94,73,90,72,83,42,86,50,61.8,46.66666666666666,57.26,82.4,59.333333333333336,75.48
Simon Nemec,N.J,,,27,0:14:58,0.3,0.3,3.86,0.3,3.86,2.08,0.0,4.0,0:16:31,0.91,0.0,5.44,0.91,0.91,1.81,0.0,,,,,,,D,71,21,50,55,48,3,41,69,97,13,50,77,47,17,4,70,49.0,37.66666666666666,45.6,56.8,30.33333333333333,48.86
Jani Nyman,SEA,,,12,0:13:59,1.07,1.07,7.86,4.65,2.5,1.43,0.36,2.0,0:14:22,0.0,0.0,0.0,2.09,4.18,4.18,0.0,12.0,0:02:19,6.47,,,,F,78,65,81,75,18,49,63,50,13,12,50,1,15,30,87,89,63.4,54.0,60.58,18.2,68.66666666666667,33.34
Liam Ohgren,MIN,,,24,0:11:06,0.45,0.68,7.2,5.63,2.7,0.45,0.0,,,,,,,,,,24.0,0:01:07,2.22,,,,F,36,40,18,68,13,58,68,19,50,50,50,50,50,50,50,50,35.0,48.333333333333336,39.0,50.0,50.0,50.0
Noah Ostlund,BUF,,,8,0:10:32,0.0,0.0,2.85,0.71,2.13,1.42,5.69,7.0,0:10:49,0.0,0.0,3.17,0.79,2.38,0.0,6.34,,,,,,,F,6,4,50,8,64,5,52,50,13,12,50,13,66,12,65,19,26.4,35.666666666666664,29.18,30.8,32.0,31.16
Owen Pickering,PIT,,,25,0:14:48,0.16,0.32,2.43,2.11,3.08,0.97,0.0,,,,,,,,,,,,,,,,D,45,23,50,21,48,31,23,37,50,50,50,50,50,50,50,50,37.4,30.33333333333333,35.279999999999994,50.0,50.0,50.0
Matthew Poitras,BOS,,,33,0:13:05,0.14,1.39,4.03,1.67,1.39,1.11,8.2,,,,,,,,,,33.0,0:01:00,0.0,,,,F,13,79,1,23,73,15,27,41,50,50,50,50,50,50,50,50,37.8,27.666666666666668,34.76,50.0,50.0,50.0
Sam Rinzel,CHI,,,9,0:23:21,0.0,1.43,6.28,3.42,1.14,0.0,0.0,7.0,0:23:46,0.0,1.8,5.77,3.25,1.44,0.0,0.0,9.0,0:02:24,8.32,7.0,0:02:16,11.32,D,16,93,91,88,48,55,1,6,28,91,88,80,47,58,10,17,67.2,20.666666666666668,53.24,66.8,28.33333333333333,55.26
Matt Savoie,EDM,,,4,0:12:31,0.0,1.2,7.19,3.6,1.2,0.0,4.79,,,,,,,,,,,,,,,,F,6,71,50,68,60,38,21,7,50,50,50,50,50,50,50,50,51.0,22.0,42.3,50.0,50.0,50.0
Juraj Slafkovsky,MTL,Hughes your daddy,LW;RW,79,0:17:20,0.79,1.44,5.82,8.45,2.71,1.97,0.22,,,,,,,,,,79.0,0:03:06,2.45,,,,F,62,81,22,50,16,75,68,63,50,50,50,50,50,50,50,50,46.2,68.66666666666667,52.940000000000005,50.0,50.0,50.0
Jimmy Snuggerud,STL,,,7,0:15:28,0.55,1.66,5.54,1.66,2.22,0.0,0.0,7.0,0:15:28,0.55,1.66,5.54,1.66,2.22,0.0,0.0,7.0,0:02:06,4.07,7.0,0:02:06,4.07,F,44,87,52,46,13,15,55,7,43,77,60,43,15,24,62,19,48.4,25.666666666666668,41.58,47.6,35.0,43.82
Shane Wright,SEA,,,79,0:14:04,1.03,1.35,4.91,2.92,3.35,0.97,19.92,7.0,0:14:37,1.17,1.17,7.03,0.59,2.93,0.0,18.76,79.0,0:01:55,5.13,7.0,0:02:24,3.56,F,76,77,68,37,90,30,80,36,71,63,56,60,87,10,75,19,69.6,48.66666666666666,63.31999999999999,67.4,34.666666666666664,57.58
Brian Halonen,N.J,,,2,0:13:54,0.0,0.0,4.32,4.32,2.16,0.0,0.0,,,,,,,,,,,,,,,,F,6,4,50,27,13,46,53,7,50,50,50,50,50,50,50,50,20.0,35.333333333333336,24.6,50.0,50.0,50.0
Owen Sillinger,CBJ,,,1,0:13:09,0.0,0.0,0.0,4.56,4.56,9.13,9.13,,,,,,,,,,,,,,,,F,6,4,50,1,75,48,93,99,50,50,50,50,50,50,50,50,27.2,80.0,43.04,50.0,50.0,50.0
Lucas Condotta,MTL,,,7,0:08:12,1.04,0.0,5.22,10.45,3.13,0.0,17.76,,,,,,,,,,,,,,,,F,77,4,50,41,88,82,77,7,50,50,50,50,50,50,50,50,52.0,55.333333333333336,53.0,50.0,50.0,50.0
Marc Gatcomb,NYI,,,39,0:09:47,1.26,0.16,6.44,23.42,3.62,1.73,0.79,7.0,0:11:41,1.47,0.0,10.99,24.18,5.13,0.0,0.73,,,,,,,F,86,9,50,59,25,97,84,58,80,12,50,86,26,97,92,19,45.8,79.66666666666667,55.96,50.8,69.33333333333333,56.35999999999999
Nick Blankenburg,NSH,,,60,0:19:33,0.2,0.61,4.3,2.71,3.78,1.23,0.0,7.0,0:21:32,0.4,0.8,3.58,1.99,3.18,1.59,0.0,60.0,0:01:04,5.61,7.0,0:02:15,7.57,D,53,49,74,64,48,43,40,46,78,62,79,53,47,38,41,66,57.6,43.0,53.22,63.8,48.333333333333336,59.16
Georgii Merkulov,BOS,,,6,0:13:43,0.0,0.73,5.1,1.46,5.1,1.46,0.0,,,,,,,,,,,,,,,,F,6,44,50,40,13,12,95,51,50,50,50,50,50,50,50,50,30.6,52.66666666666666,37.22,50.0,50.0,50.0
Wyatt Aamodt,COL,,,2,0:17:07,1.75,0.0,5.26,10.52,15.77,0.0,0.0,2.0,0:17:07,1.75,0.0,5.26,10.52,15.77,0.0,0.0,,,,,,,D,99,4,50,79,48,96,99,6,99,13,50,75,47,95,99,17,56.0,67.0,59.3,56.8,70.33333333333333,60.86
Ben Meyers,SEA,,,8,0:08:21,0.0,0.0,3.59,8.08,0.9,1.8,21.55,,,,,,,,,,,,,,,,F,6,4,50,17,91,73,12,59,50,50,50,50,50,50,50,50,33.6,48.0,37.92,50.0,50.0,50.0
Ethen Frank,WSH,,,24,0:10:49,0.92,0.69,5.31,2.54,3.7,1.39,0.0,2.0,0:12:58,0.0,0.0,4.62,2.31,9.25,0.0,0.0,,,,,,,F,71,41,50,43,13,25,85,49,13,12,50,31,15,33,99,19,43.6,53.0,46.42,24.2,50.333333333333336,32.04
Adam Klapka,CGY,,,31,0:09:39,1.2,0.8,8.82,21.46,5.01,5.82,1.2,7.0,0:13:49,1.86,1.24,8.06,16.74,4.34,1.24,0.0,,,,,,,F,84,48,50,82,30,96,95,96,88,65,50,69,15,94,89,56,58.8,95.66666666666669,69.86,57.4,79.66666666666667,64.08
